room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,description,latitude,longitude,listed
662555,3324595,Entire home/apt,København,92,4.5,2,1,70,1,Charming studio with amazing view.,55.653427,12.618378,11/08/2017
3293483,16639177,Entire home/apt,København,84,4.5,3,1,60,1,Café apartment,55.691573,12.558483,11/08/2017
9823287,50596155,Private room,København,81,4.5,6,3,33,1,"Cozy, privat and quiet",55.649993,12.61955,12/08/2017
5953876,30907192,Entire home/apt,København,104,4.5,2,1,81,1,"CENTRAL,lovely and great location!",55.667347,12.550409,12/08/2017
730699,1833179,Private room,Odense,92,4.5,2,1,46,1,"Odense C, bed and breakfast2",55.398529,10.402015,12/08/2017
1686161,2127405,Private room,København,107,4.5,2,1,155,1,Best location in Copenhagen,55.677781,12.58846,12/08/2017
2775088,14192583,Entire home/apt,Aarhus,72,5,4,2,124,1,Luxury penthouse in Aarhus C,56.159583,10.197354,12/08/2017
6753941,35361956,Entire home/apt,København,103,5,4,1,122,1,Charming apartment from 1735 in Cph,55.682189,12.575237,12/08/2017
1806840,4685531,Private room,København,91,5,2,1,77,1,a private room with a great view,55.687845,12.566178,13/08/2017
8805154,39245408,Private room,Frederiksberg,102,5,2,1,47,1,Cosy room in classic Copenhagen apt,55.674086,12.507214,13/08/2017
663908,3352581,Entire home/apt,København,78,4.5,6,2,179,1,Enjoy CPH -  living on a Houseboat,55.641659,12.554793,13/08/2017
1390010,3478072,Private room,København,114,5,2,1,140,1,Heart of Copenhagen ,55.678559,12.575227,14/08/2017
10303527,3381310,Entire home/apt,København,123,4.5,5,2,132,1,"Central, Cosy apartment on vibrant Vesterbro",55.671561,12.556252,14/08/2017
7694957,40414174,Entire home/apt,København,94,5,2,1,85,1,"Cozy, bright townhouse apartment",55.66366,12.514438,14/08/2017
266099,1395390,Entire home/apt,Norddjurs,84,5,6,3,66,1,Outstanding landhouse near fjord,56.514974,10.237231,14/08/2017
718903,3708442,Private room,København,66,5,1,1,108,1,Beautiful room by the Royal Castle.,55.685287,12.595496,15/08/2017
14180132,85895323,Entire home/apt,Frederiksberg,65,5,3,1,124,1,Urban apartment in central Copenhagen,55.681497,12.55567,16/08/2017
11501878,57359849,Private room,Middelfart,67,5,3,1,36,1,Hyggeligt værelse i byhus,55.504358,9.725737,16/08/2017
429897,2137064,Entire home/apt,København,71,4.5,4,1,233,1,Queens Palace in City Center,55.68547,12.588709,16/08/2017
2872765,14072520,Private room,København,129,4.5,2,1,55,1,Charming room fore 2 persons,55.647638,12.617026,17/08/2017
6810924,12579902,Private room,København,70,4.5,2,1,77,1,Cosy & Central room in Copenhagen,55.697291,12.553728,17/08/2017
3336629,16845858,Private room,København,119,4.5,1,1,61,1,Private room 7 min walk to center,55.68941,12.586862,17/08/2017
7174829,11250450,Entire home/apt,Odsherred,75,4.5,6,3,60,1,Newer cottage for 6 people,55.933654,11.705004,18/08/2017
7766971,20551460,Entire home/apt,København,80,5,4,2,112,1,3 room apartment - Beach/Copenhagen,55.664047,12.613722,18/08/2017
1486014,7842306,Private room,Assens,75,5,4,1,31,1,Highly recommended room 1-4 persons,55.31919,10.207603,19/08/2017
7978641,42188309,Entire home/apt,København,106,4.5,3,1,127,1,Directly on Christianshavns Canal.,55.674193,12.591956,19/08/2017
854893,4464999,Entire home/apt,Vallensbæk,81,5,12,4,372,1,Unique beautiful house near beach,55.619892,12.396796,19/08/2017
3460050,15413939,Entire home/apt,København,74,4.5,2,1,147,1,Wonderful place in the heart of CPH,55.686255,12.589929,20/08/2017
7172937,18209464,Private room,Frederiksberg,86,4.5,2,1,39,1,Cosy room with balcony.,55.694394,12.53463,20/08/2017
4264907,22139569,Entire home/apt,København,68,5,5,3,279,1,"Location, location, location!",55.675244,12.59112,20/08/2017
4659221,6071056,Entire home/apt,Odsherred,69,5,8,3,77,1,"Large, cozy cabin/vacation house",55.872196,11.544222,20/08/2017
12786263,34105860,Entire home/apt,København,98,4.5,6,2,445,1,118m2 Pure LUX Absolute Prime Location Copenhagen,55.678146,12.572413,20/08/2017
3779186,17879338,Entire home/apt,Hjørring,146,4.5,5,2,62,1,Lejlighed med havudsigt og terrasse,57.583299,10.046036,20/08/2017
4690081,24249108,Private room,København,99,4.5,4,1,46,1,Spacious bedroom in inner Vesterbro,55.667707,12.552899,20/08/2017
10595718,34227704,Entire home/apt,København,84,4.5,4,2,248,1,Luxury in the heart of Copenhagen,55.671444,12.574607,21/08/2017
3703817,18881892,Private room,Aarhus,92,4.5,1,1,35,1,"Tæt på alting: Skov,vand, midtby",56.143541,10.190556,21/08/2017
4698517,24288851,Private room,København,115,4.5,2,1,89,1,Lovely room on Christianshavn,55.670502,12.592847,21/08/2017
6621330,13969971,Private room,København,68,5,1,1,62,1,Nice room in Islands Brygge,55.667569,12.585255,21/08/2017
1028575,5660632,Entire home/apt,Gentofte,117,5,2,1,61,1,Bedroom and Bathroom north of Cph,55.741097,12.572387,21/08/2017
3110335,15807761,Entire home/apt,Vejen,92,4.5,5,0,44,1,Apartment by scenic estate,55.56581,9.153631,21/08/2017
14413587,79276293,Private room,Frederiksberg,100,4.5,2,1,62,1,Central large room in Copenhagen with a balcony.,55.679751,12.544259,22/08/2017
1606435,2602709,Entire home/apt,København,93,5,3,1,156,1,central and stylish flat with WIFI,55.672475,12.591732,22/08/2017
4686459,11621646,Entire home/apt,København,73,5,3,1,108,1,Between airport and city centre,55.664605,12.5992,22/08/2017
334573,1704082,Entire home/apt,Vejle,136,5,6,2,127,1,"The log cabin ""Sovgot"" by Legoland",55.807102,9.114257,22/08/2017
7210833,34853541,Entire home/apt,Frederiksberg,61,5,3,1,122,1,Lovely 3p-flat near Copenhagen city,55.678077,12.546981,22/08/2017
239705,1256726,Private room,København,100,5,2,1,50,1,Quiet and cosy - breakfast incl! ,55.706352,12.556655,23/08/2017
6407617,33418845,Private room,København,71,4.5,2,1,34,1,Cozy Room in hip Nørrebro,55.701193,12.538617,23/08/2017
9006017,47030596,Private room,København,60,5,1,1,70,1,1 bedroom in hip central Copenhagen,55.684156,12.557576,23/08/2017
899316,4801139,Entire home/apt,Frederikshavn,79,4.5,4,2,90,1,"1. floor apartment, Skagen Østerby",57.724136,10.601653,23/08/2017
1423825,7662897,Private room,København,85,5,2,1,85,1,Private room at Christianshavn,55.670268,12.584683,23/08/2017
177376,848574,Entire home/apt,København,68,4.5,4,3,162,1,A beautiful and authentic Flat,55.698884,12.587836,23/08/2017
8639173,10668641,Private room,København,115,4.5,2,1,58,1,"Room close to city, metro & beach",55.663586,12.624504,23/08/2017
1098774,2494535,Entire home/apt,København,116,5,6,2,136,1,"124 sqm+balcony, central Copenhagen",55.667513,12.553104,23/08/2017
5987411,30763778,Private room,København,71,4.5,2,1,55,1,A nice room for 1 possibility 2.,55.708685,12.584557,23/08/2017
4463203,12993861,Private room,København,67,5,2,1,75,1,Cosy room by the lakes in Cph,55.685041,12.559127,23/08/2017
1217356,6585560,Private room,København,124,5,2,1,85,1,Central city charmer with breakfast,55.679072,12.575905,24/08/2017
7185652,37642040,Entire home/apt,København,60,5,2,0,62,1,,55.65962,12.611389,25/08/2017
13696780,78712884,Private room,København,62,5,3,1,46,1,Bright room with Balcony&Breakfast,55.667766,12.509926,25/08/2017
1175904,6435432,Entire home/apt,Aarhus,62,4.5,5,2,107,1,Large central family-friendly ,56.144215,10.193651,25/08/2017
5950433,30892019,Private room,København,76,4.5,2,1,93,1,Downtown Copenhagen.,55.680271,12.578857,25/08/2017
6771231,35441748,Private room,Gentofte,60,4.5,3,1,47,1,Beautiful room with bed for child,55.738446,12.576763,25/08/2017
845706,4415689,Private room,Lyngby-Taarbæk,91,5,2,1,62,1,Nice room in charming location,55.776287,12.497664,25/08/2017
5800800,8602749,Entire home/apt,København,143,4.5,3,1,136,1,In the heart of Copenhagen,55.679251,12.57383,25/08/2017
1340574,5514862,Private room,Roskilde,84,4,3,1,39,1,Nice large room center of Roskilde,55.640821,12.089186,25/08/2017
7642058,38752694,Entire home/apt,Aalborg,75,4.5,4,1,39,1,Stort og hyggeligt værelse med eget bad og indgang,57.064276,9.910514,26/08/2017
1172112,2677511,Entire home/apt,København,84,4.5,2,1,55,1,Lovely Flat on vibrant Vesterbro,55.669858,12.552063,26/08/2017
3723389,723956,Entire home/apt,København,98,5,4,1,123,1,Luxury Danish design - top central.,55.670658,12.575682,26/08/2017
5024041,12291096,Private room,Hvidovre,61,4.5,2,1,40,1,Cozy Holiday room close to Copenhagen!,55.654565,12.477347,26/08/2017
650825,136212,Private room,København,84,5,1,1,36,1,Fully furnished apartment in Valby,55.667451,12.503769,26/08/2017
2143694,10941642,Private room,København,61,4.5,2,1,62,1,Small Bedroom - Great location,55.665952,12.601174,26/08/2017
6347997,32988410,Private room,Herning,75,5,1,1,33,1,Cozy PRIVATE ROOM in Herning Villa!,56.128987,8.957156,27/08/2017
11055802,6042591,Private room,København,77,4,3,1,69,1,Clean&Easy ( Breakfast incl ) (GREEN KEY),55.696115,12.544093,27/08/2017
11007048,43893413,Private room,København,93,4.5,2,1,70,1,CENTRAL/CLEAN/BRIGHT 2,55.680734,12.574228,27/08/2017
521856,2566577,Private room,København,142,5,2,1,54,1,Nice room in central Copenhagen,55.669428,12.54902,27/08/2017
3202845,16231559,Entire home/apt,København,60,5,2,1,171,1,Bright and cosy Vesterbro apartment,55.665767,12.546457,28/08/2017
4087394,16674431,Private room,Aarhus,88,5,2,1,39,1,Cozy room next to Aarhus University,56.172236,10.199514,28/08/2017
341697,1733709,Entire home/apt,København,71,5,4,2,79,1,Historic house - magic garden,55.662831,12.505889,28/08/2017
2082645,10638538,Entire home/apt,København,65,5,5,2,139,1,Apartment - center of Copenhagen,55.682065,12.566739,29/08/2017
10871347,56320124,Private room,København,98,4.5,2,1,46,1,"Room, double bed and shower for two",55.663796,12.549656,29/08/2017
8023604,6042591,Private room,København,76,4,3,1,69,1,Clean&Simple ( Breakfast incl ) (RED KEY),55.694304,12.546226,29/08/2017
7697709,6714825,Entire home/apt,København,65,4.5,2,1,150,1,"Perfect location, cozy apartment.Nørreport Station",55.682533,12.572857,29/08/2017
12948520,6042591,Shared room,København,60,4,2,1,23,1,Clean&Bright ( Breakfast Incl ) (KEY#1),55.695456,12.543835,30/08/2017
1186354,5996029,Private room,Helsingør,60,5,4,2,46,1,Old fishing village and white dunes,56.08452,12.467308,30/08/2017
5735939,3234289,Entire home/apt,København,60,4.5,4,1,77,1,"Old,""hyggelig"", romantic townhouse with free bikes",55.663839,12.512898,30/08/2017
3399870,17145864,Private room,København,127,4.5,5,2,55,1,Room Close to the Central Station,55.666243,12.550366,31/08/2017
7258234,7369746,Private room,København,75,4.5,2,1,70,1,"Close to Christianshavn, city",55.664661,12.601301,31/08/2017
5178367,12310805,Entire home/apt,Odense,69,5,3,1,93,1,Big apartment in center of Odense.,55.397014,10.377703,31/08/2017
9537326,3509218,Private room,København,102,5,2,1,77,1,Nice room near Tivoli and City,55.672907,12.575065,31/08/2017
5323217,27579873,Private room,København,107,5,2,1,45,1,Wonderfull Copenhagen room,55.659861,12.603476,1/09/2017
6945755,36419012,Entire home/apt,København,78,5,6,2,216,1,"Waterfront, great view and spacious",55.658161,12.566027,1/09/2017
176963,846204,Private room,København,110,4.5,4,1,101,1,Private and cosy near city centre!,55.669326,12.548379,1/09/2017
6412978,24381910,Private room,København,92,4.5,3,1,77,1,25m2 spatious and cosy room,55.688567,12.555274,1/09/2017
938615,4973069,Private room,København,118,4.5,2,1,91,1,Værelse på Strøget i København,55.679794,12.574179,1/09/2017
597503,1636669,Private room,København,64,4.5,2,1,49,1,Unique place in the heart of Cph,55.659113,12.542474,2/09/2017
4413085,22870907,Shared room,København,85,4,6,1,30,1,Dormbed in the heart of Copenhagen,55.671914,12.576299,2/09/2017
789211,3989372,Entire home/apt,København,80,4.5,5,2,225,1,1730 squarefeet lux. apartment,55.702862,12.58103,2/09/2017
10427411,53685813,Private room,Aarhus,65,5,2,1,39,1,Big bright room near the university,56.172709,10.218883,2/09/2017
11890126,54484218,Private room,København,111,4,2,1,62,1,Room in the heart of Copenhagen 2,55.680085,12.57485,2/09/2017
3379114,17046600,Entire home/apt,København,85,4.5,2,1,116,1,Great apartment in Populear area.,55.666407,12.579462,3/09/2017
5687440,29484367,Entire home/apt,København,57,5,2,1,101,1,CLEAN 'N' COSY,55.698334,12.524005,3/09/2017
8243010,42936759,Entire home/apt,København,56,4.5,2,1,140,1,Hip modern apartment Christianshavn,55.668028,12.593808,3/09/2017
12840737,41655275,Entire home/apt,København,82,5,2,1,144,1,Sun & space in the heart of Copenhagen,55.684196,12.570126,4/09/2017
1110820,6097594,Private room,Gribskov,58,5,4,1,85,1,Annex Østergade 47 Gilleleje,56.122126,12.316601,4/09/2017
5033196,16631014,Private room,København,84,4.5,2,1,36,1,Nice room with balcony.,55.708768,12.510745,4/09/2017
14191592,84278367,Private room,Odense,67,4.5,2,1,32,1,Large room in Odense center,55.395994,10.375264,5/09/2017
7090656,14509624,Private room,Brøndby,133,5,2,1,33,1,Cozy room perfect for few days,55.667854,12.426685,5/09/2017
10677914,15059054,Entire home/apt,Frederiksberg,57,5,3,1,124,1,Small penthouse in Frederiksberg C,55.673283,12.539831,5/09/2017
2104144,10728508,Entire home/apt,København,84,4.5,4,3,163,1,By the Lakes in the Old Town!,55.682831,12.564399,5/09/2017
3236451,13052447,Entire home/apt,København,105,4,11,4,45,1,110m2 Apartment in Copenhagen - 5 rooms,55.698309,12.582561,6/09/2017
3509978,17672492,Entire home/apt,Frederiksberg,61,5,2,1,89,1,Sunny 2 rooms apartment ,55.678802,12.50333,6/09/2017
1632744,8211663,Entire home/apt,København,57,5,4,2,124,1,Charming apartment with garden.,55.701411,12.574734,6/09/2017
657356,3313303,Private room,København,84,4.5,7,4,92,1,"The Pea Blossom, Copenhagen B&B",55.671755,12.553,7/09/2017
2568775,9167768,Private room,København,90,5,2,1,77,1,Room with a balcony,55.671925,12.550351,7/09/2017
7429403,38915942,Entire home/apt,Vejle,55,4.5,5,2,88,1,Near Legoland - next to the Woods,55.72006,9.533055,7/09/2017
2915555,14889601,Private room,København,71,4.5,2,1,93,1,Down Town - Copenhagen,55.679293,12.567896,7/09/2017
2053390,9665300,Entire home/apt,København,66,5,3,2,77,1,"Cozy loft in Vanløse, Copenhagen",55.6886,12.482546,7/09/2017
10870811,56318482,Entire home/apt,Vejle,58,5,4,0,75,1,Private Studio close to Legoland,55.701642,9.255103,8/09/2017
6763693,31833575,Private room,København,55,4.5,1,2,93,1,Central CPH near parks/lakes for single travellers,55.690626,12.571268,8/09/2017
4908015,21110661,Entire home/apt,København,70,4.5,2,1,81,1,Large and cheap apartment,55.700912,12.532641,8/09/2017
474553,2352598,Private room,Fredensborg,66,4.5,2,1,70,1,B & B - Kokkedal  - North Zealand,55.906654,12.48459,9/09/2017
1937667,10025274,Entire home/apt,København,96,4.5,4,1,124,1,Newly renovated but cozy apartment,55.668342,12.548483,9/09/2017
6534777,34176604,Entire home/apt,Odsherred,59,4,9,3,62,1,"Unique, Idyllic Norwegian Log cabin",55.938093,11.624118,9/09/2017
1263677,6880191,Entire home/apt,Middelfart,96,5,4,1,70,1,Peaceful country flat with view,55.476683,10.010127,9/09/2017
12636035,24158980,Private room,København,55,4.5,2,1,36,1,Cloudy Clown,55.666402,12.558335,9/09/2017
1179494,6452852,Entire home/apt,Faaborg-Midtfyn,56,4.5,8,4,74,1,Feriehus med havudsigt og spa,55.063247,10.325058,10/09/2017
3676204,18669357,Private room,Esbjerg,75,5,5,1,70,1,Cozy arpartment at the contryside.,55.505611,8.597698,10/09/2017
746850,3925621,Private room,Frederiksberg,56,4.5,2,1,58,1,Lavender House,55.677161,12.51684,10/09/2017
3579856,16799297,Entire home/apt,København,75,5,2,1,178,1,Apartment in the middle of CPH ,55.670361,12.58856,10/09/2017
14371623,88179929,Entire home/apt,Frederiksberg,51,5,6,2,156,1,Romantic and Spacious Apartment,55.685931,12.540116,10/09/2017
5628890,7618857,Private room,København,60,4.5,2,1,77,1,"Private room w/balcony, Vesterbro",55.668044,12.557006,11/09/2017
6619508,2851488,Private room,København,65,5,2,1,46,1,Lovely Authentic Cph. N.,55.690474,12.547444,11/09/2017
5810994,30150593,Entire home/apt,Aarhus,54,5,2,1,70,1, Little house with garden,56.116313,10.197692,11/09/2017
10835267,43893413,Private room,København,91,4.5,2,1,70,1,CENTRAL / CLEAN/ BRIGHT,55.681343,12.574158,11/09/2017
2962666,15047667,Entire home/apt,København,118,5,8,3,156,1,"Modern, luxurious 3 BR penthouse",55.672238,12.557121,11/09/2017
515344,2537612,Private room,København,60,5,2,1,65,1,"Clean n' cosy, most charming street",55.686134,12.559035,11/09/2017
1563612,8319232,Entire home/apt,Frederiksberg,55,5,4,1,113,1,"Big, bright, cosy, central location",55.690208,12.526922,12/09/2017
8233743,43419162,Private room,Tårnby,84,4.5,2,1,77,1,Room in annex.,55.61334,12.579232,12/09/2017
7000900,7051501,Private room,Aarhus,64,5,2,1,58,1,Room for two in artist home,56.163343,10.192729,13/09/2017
11247691,8278670,Entire home/apt,Frederiksberg,69,5,8,1,138,1,COPENHAGEN CITY APT. GOOD FOR GROUPS & COUPLES â™¥â™¥,55.682675,12.52259,13/09/2017
2221790,5825433,Private room,Odense,64,5,4,2,27,1,'SkibhusQuarter' Modern Appartment - [Vegan Food],55.419309,10.408214,13/09/2017
42270,184661,Private room,Frederiksberg,81,5,2,1,40,1,Nice cosy room close to Copenhagen,55.678922,12.496166,13/09/2017
6600984,5044547,Private room,Tårnby,69,4.5,2,1,37,1,Airport Arena Bella Center 2. floor,55.63474,12.592204,13/09/2017
6282693,32659039,Entire home/apt,Frederikshavn,62,4.5,5,2,77,1,Hyggelig og ugeneret hytte,57.656691,10.447489,13/09/2017
3704923,2306509,Entire home/apt,Holbæk,87,4.5,5,3,77,1,"Summerhouse on Orø, Holbæk, DENMARK",55.762743,11.823858,13/09/2017
708345,3642715,Entire home/apt,København,101,5,8,3,233,1,Amazing designer flat - CPH city,55.688286,12.561258,14/09/2017
